id,focus,signal,slack,drag,confidence,score,lane
l001,retry pressure,35,33,6,25,123,watch
l002,route drift,35,34,6,55,184,watch
l003,socket risk,35,35,6,85,245,ship
l004,packet span,35,36,18,25,66,hold
l005,retry pressure,35,37,18,55,127,watch
l006,route drift,35,38,18,85,188,watch
l007,socket risk,35,39,34,25,-11,hold
l008,packet span,35,40,34,55,50,hold
l009,retry pressure,35,41,34,85,111,hold
l010,route drift,60,42,6,25,182,watch
l011,socket risk,60,43,6,55,243,ship
l012,packet span,60,44,6,85,304,ship
l013,retry pressure,60,45,18,25,125,watch
l014,route drift,60,46,18,55,186,watch
l015,socket risk,60,47,18,85,247,ship
l016,packet span,60,48,34,25,48,hold
l017,retry pressure,60,32,34,55,92,hold
l018,route drift,60,33,34,85,153,watch
l019,socket risk,85,34,6,25,224,ship
l020,packet span,85,35,6,55,285,ship
l021,retry pressure,85,36,6,85,346,ship
l022,route drift,85,37,18,25,167,watch
l023,socket risk,85,38,18,55,228,ship
l024,packet span,85,39,18,85,289,ship
l025,retry pressure,85,40,34,25,90,hold
l026,route drift,85,41,34,55,151,watch
l027,socket risk,85,42,34,85,212,ship
